NAME,VARID,ModuleNo,Module,SubModel,TYPE,TYPE NAME,ID2,Color,
labinformcoeffbus,,7,Economy,Economy: Labor,2,Parameter,"labinformcoeffbus:  Informal labor share, coefficient of business index",Green,
labinformcoeffed,,7,Economy,Economy: Labor,2,Parameter,"labinformcoeffed:  Informal labor share,coefficient of education years",Green,
labinformcoeffhhtrn,,7,Economy,Economy: Labor,2,Parameter,"labinformcoeffhhtrn:  Informal labor share, coefficient of household transfers",Green,
labinformcoeffintercept,,7,Economy,Economy: Labor,2,Parameter,"labinformcoeffintercept:  Informal labor share, intercept of model",Green,
labinformcoefftax,,7,Economy,Economy: Labor,2,Parameter,"labinformcoefftax:  Informal labor share, coefficient of taxation",Green,
LABINFORMPCNTINF,,3,Economy,Economy: Informal Economy,1,Variable,"LABINFORMPCNTINF:  Informal Employment, Percent Working in Informal Enterprises",Green,
LABINFORMPCNTNONINF,,3,Economy,Economy: Informal Economy,1,Variable,"LABINFORMPCNTNONINF:  Informal Employment, Percent Working in Households and Formal Enterprises",Green,
LABINFORMSHR,,3,Economy,Economy: Informal Economy,1,Variable,"LABINFORMSHR:  Informal Employment (Labor) Share of Total, Non-Agricultural",Green,
labinformshrm,,3,Economy,Economy: Labor,2,Parameter,labinformshrm:  Informal labor share multiplier,Green,
labmarketsw,1367,3,Economy,Economy: Labor,2,Parameter,labmarketsw:  Labor demand to economic production switch (1=on),Green,
labparm,1348,3,Economy,Economy: Labor,2,Parameter,labparm:  Labor participation rate multiplier,Green,
LABPARR,1347,3,Economy,Economy: Labor,1,Variable,"LABPARR:  Labor participation rate, 15 and older, as a percentage of the age-group population",Green,
labretagem,759,2,Demography,Demography: Labor,2,Parameter,"labretagem:  Labor force, multliplier on retirement age",Blue,
LABS,760,3,Economy,Economy: Labor,1,Variable,LABS:  Labor by sector,Green,
LABSUP,761,3,Economy,Economy: Labor,1,Variable,LABSUP:  Labor supply by skill level,Green,
LABUNEMPR,1349,3,Economy,Economy: Labor,1,Variable,LABUNEMPR:  Labor unemployment rate,Green,
labwageincfac,1501,3,Economy,Economy: Labor,2,Parameter,labwageincfac:  Factor to convert wage changes into household income changes,Green,
LABWAGEIND,1353,3,Economy,Economy: Labor,1,Variable,LABWAGEIND:  Labor wage index,Green,
LABWAGES,1449,3,Economy,Economy: Labor,1,Variable,LABWAGES:  Labor wage per person by sector and skill,Green,
LABWAGESEXRAT,1354,3,Economy,Economy: Labor,1,Variable,"LABWAGESEXRAT:  Labor wage ratio by sex, female wage as a ratio of male wage",Green,
LABWAGESSHRSKL,1452,3,Economy,Economy: Labor,1,Variable,"LABWAGESSHRSKL:  Labor wage, share of sector total by skill level",Green,
landarablepot,762,1,Agriculture,Agriculture: Resources,2,Parameter,landarablepot:  Potentially Arable Land,Red,
watdemandelas,1413,11,Water,Water: Demand,2,Parameter,watdemandelas:  elasticity from water price to water demand,cyan,
landirareaequipelas,1414,11,Agriculture,Agriculture: Resources,2,Parameter,landirareaequipelas:  elasticity from water price to land equipped for irrigation,Red,
druguseamphetaminem,1421,11,Sociopolitical,Sociopolitical: Drug Demand,2,Parameter,druguseamphetaminem:  Amphetamine prevalence multiplier,drakgray,
drugusecocainem,1422,11,Sociopolitical,Sociopolitical: Drug Demand,2,Parameter,drugusecocainem:  Cocaine prevalence multiplier,drakgray,
druguseopiatesm,1423,11,Sociopolitical,Sociopolitical: Drug Demand,2,Parameter,druguseopiatesm:  Opiates prevalence multiplier,drakgray,
druguseprescriptopioidm,1424,11,Sociopolitical,Sociopolitical: Drug Demand,2,Parameter,druguseprescriptopioidm:  Prescription opioid prevalence multiplier,drakgray,
SVDTHSPOLICS,1427,11,Sociopolitical,Sociopolitical: Violence,1,Variable,SVDTHSPOLICS:  Deaths from police violence and executions,drakgray,
SVDTHSWOMENCHILDREN,1428,11,Sociopolitical,Sociopolitical: Violence,1,Variable,SVDTHSWOMENCHILDREN:  Deaths of women and children from interpersonal violence,drakgray,
SVDTHSOTHERINTERPERSON,1429,11,Sociopolitical,Sociopolitical: Violence,1,Variable,SVDTHSOTHERINTERPERSON:  Deaths of others from interpersonal violence,drakgray,
SOCIETALVIOLENCEDEATHS,1430,11,Sociopolitical,Sociopolitical: Violence,1,Variable,SOCIETALVIOLENCEDEATHS:  Deaths from societal violence,drakgray,
LAPOPR,773,3,Economy,Economy: Labor,1,Variable,LAPOPR:  Labor participation rate,Green,
lapoprm,774,3,Economy,Economy: Labor,2,Parameter,lapoprm:  Labor participation rate multiplier,Green,
LD,775,1,Agriculture,Agriculture: Resources,1,Variable,LD:  Land,Red,
ldcropm,776,1,Agriculture,Agriculture: Resources,2,Parameter,ldcropm:  Crop land multiplier,Red,
LIFEXP,779,2,Demography,Demography: Health,1,Variable,LIFEXP:  Life expectancy,Blue,
LIFEXPHLM,780,2,Demography,Demography: Health,1,Variable,"LIFEXPHLM:  Life expectancy at Birth, from Health Module",Blue,
lifexpmin,781,9,Sociopolitical,Sociopolitical: Human Development,2,Parameter,lifexpmin:  Life expectancy minimum for PQLI calculation,drakgray,
lintr,782,3,Economy,Economy: Investment,2,Parameter,"lintr:  Loan interest rate, global",Green,
LIQUIDITY,783,3,Economy,Economy: Investment,1,Variable,LIQUIDITY:  Liquidity - current account as % of reserves,Green,
LIT,784,4,Education,Education: Years of Education,1,Variable,"LIT:  Literacy, percentage of population, 15 and older",Yellow,
livhdpro,785,1,Agriculture,Agriculture: Resources,2,Parameter,livhdpro:  Livestock herd productivity gain with grain feeding,Red,
lke,786,5,Energy,Energy: Prices,2,Parameter,lke:  Lifetime of energy capital,Orange,
lks,787,3,Economy,Economy: Investment,1,Variable,lks:  Lifetime of capital by sector,Green,
lvcf,790,1,Agriculture,Agriculture: Resources,2,Parameter,"lvcf:  Livestock to calorie conversion factor, compared to crops",Red,
LVHERD,791,1,Agriculture,Agriculture: Resources,1,Variable,LVHERD:  Livestock herd,Red,
M,792,3,Economy,Economy: Trade,1,Variable,M:  iMports,Green,
malelimprecisesw,1296,1,Agriculture,Agriculture: Nutrition,2,Parameter,malelimprecisesw:  Switch to turn on (1=on) elimination of hunger only for undernourished pop,Red,
malemigr,793,2,Demography,Demography: Migration,2,Parameter,malemigr:  Male migration as a portion of total migration,Blue,
MALNCHIL,794,2,Demography,Demography: Nutrition,1,Variable,MALNCHIL:  Malnourished children (under 5),Blue,
MALNCHP,795,2,Demography,Demography: Nutrition,1,Variable,MALNCHP:  Malnourished children (under 5) as percent,Blue,
MALNCHPSAM,1273,2,Demography,Demography: Nutrition,1,Variable,MALNCHPSAM:  Children who suffer from severe acute malnourishment (SAM) as a percent of under 5 population,Blue,
malnchpsamadj,1291,2,Demography,Demography: Nutrition,2,Parameter,malnchpsamadj:  Severe Acute Malnutrition Incidence adjustment,Blue,
MALNCHPSAMINC,1293,2,Demography,Demography: Nutrition,1,Variable,MALNCHPSAMINC:  Incidence of Children who suffer from severe acute malnourishment (SAM) as a percent of under 5 population,Blue,
malnchpsamm,1274,2,Demography,Demography: Nutrition,2,Parameter,"malnchpsamm:  Severe Acute Malnutrition, multiplier",Blue,
malnchpsamtostunt,1279,2,Demography,Demography: Nutrition,2,Parameter,malnchpsamtostunt:  Severe Acute Malnutrition effect on stunting,Blue,
MALNCHPSH,796,2,Demography,Demography: Nutrition,1,Variable,"MALNCHPSH:  Malnourished children as percent, Smith and Haddad Formulation",Blue,
malnconv,797,2,Demography,Demography: Nutrition,2,Parameter,"malnconv:  Malnutrition, convergence time to expected value",Blue,
malnelimtargetyr,1295,1,Agriculture,Agriculture: Nutrition,2,Parameter,malnelimtargetyr:  Target year for an elimination of hunger scenario - works with malnelimstartyr,Red,
malnhldsw,798,2,Demography,Demography: Nutrition,2,Parameter,malnhldsw:  Malnutrition hold switch,Blue,
malnm,799,2,Demography,Demography: Nutrition,2,Parameter,"malnm:  Malnutrition, multiplier",Blue,
MALNPOPP,800,2,Demography,Demography: Nutrition,1,Variable,MALNPOPP:  Malnourished population as percent,Blue,
MATPOSTR,801,9,Sociopolitical,Sociopolitical: Human Development,1,Variable,MATPOSTR:  Materialism/postmaterialism index,drakgray,
matpostradd,802,9,Sociopolitical,Sociopolitical: Human Development,2,Parameter,matpostradd:  Materialism/postmaterialism index addition,drakgray,
meatmax,803,1,Agriculture,Agriculture: Nutrition,2,Parameter,"meatmax:  Meat consumption, maximum per year per person",Red,
mfpadd,804,3,Economy,Economy: Productivity,2,Parameter,mfpadd:  Multifactor productivity growth additive factor,Green,
MFPBAS,805,3,Economy,Economy: Productivity,1,Variable,"MFPBAS:  Multifactor productivity, systemic technology base",Green,
mfpbasgr,806,3,Economy,Economy: Productivity,2,Parameter,"mfpbasgr:  Elasticity of multifactor productivity, basic growth rate",Green,
mfpbasinc,807,3,Economy,Economy: Productivity,2,Parameter,"mfpbasinc:  Elasticity of multifactor productivity, basic growth rate increment",Green,
mfpconflict,808,3,Economy,Economy: Productivity,2,Parameter,mfpconflict:  Elasticity of multifactor productivity to domestic conflict,Green,
mfpconv,809,3,Economy,Economy: Productivity,2,Parameter,"mfpconv:  Multifactor productivity growth, convergence time to global function",Green,
mfpconv2,810,3,Economy,Economy: Productivity,2,Parameter,"mfpconv2:  Multifactor productivity growth in ICT, convergence time to the service sector",Green,
MFPCOR,811,3,Economy,Economy: Productivity,1,Variable,"MFPCOR:  Multifactor productivity, correction for empirical growth",Green,
MFPCORS,1183,3,Economy,Economy: Productivity,1,Variable,"MFPCORS:  Multifactor productivity, correction for empirical growth by sector",Green,
mfpdemoc,812,3,Economy,Economy: Productivity,2,Parameter,mfpdemoc:  Elasticity of multifactor productivity to democracy,Green,
mfpeconint,813,3,Economy,Economy: Productivity,2,Parameter,mfpeconint:  Elasticity of multifactor productivity to economic integration,Green,
mfpedlifexp,814,3,Economy,Economy: Productivity,2,Parameter,mfpedlifexp:  Responsiveness of years of education (age 15) in MFP calculation to extra years of life expectancy,Green,
mfpedspn,815,3,Economy,Economy: Productivity,2,Parameter,mfpedspn:  Elasticity of multifactor productivity to education spending,Green,
mfpedyrs,816,3,Economy,Economy: Productivity,2,Parameter,mfpedyrs:  Elasticity of multifactor productivity to years of education at 15+,Green,
mfpefree,817,3,Economy,Economy: Productivity,2,Parameter,mfpefree:  Elasticity of multifactor productivity to economic freedom,Green,
mfpfree,819,3,Economy,Economy: Productivity,2,Parameter,mfpfree:  Elasticity of multifactor productivity to freedom,Green,
mfpgovcor,820,3,Economy,Economy: Productivity,2,Parameter,mfpgovcor:  Elasticity of multifactor productivity to government corruption,Green,
mfpgoveff,821,3,Economy,Economy: Productivity,2,Parameter,mfpgoveff:  Elasticity of multifactor productivity to government effectiveness,Green,
MFPHC,822,3,Economy,Economy: Productivity,1,Variable,MFPHC:  Multifactor productivity contribution from human capital,Green,
mfpinfrindict,827,3,Economy,Economy: Productivity,2,Parameter,"mfpinfrindict:  Elasticity of multifactor productivity to infrastructure index, ICT",Green,
mfpinfrindtrad,828,3,Economy,Economy: Productivity,2,Parameter,"mfpinfrindtrad:  Elasticity of multifactor productivity to infrastructure index, traditional",Green,
mfpiospn,1502,3,Economy,Economy: Productivity,2,Parameter,mfpiospn:  Elasticity of multifactor productivity to other infrastructure spending,Green,
MFPKN,832,3,Economy,Economy: Productivity,1,Variable,MFPKN:  Multifactor productivity contribution from knowledge creation and diffusion,Green,
mfpleadr,833,3,Economy,Economy: Productivity,2,Parameter,mfpleadr:  Multifactor productivity growth rate of system leader,Green,
MFPPC,835,3,Economy,Economy: Productivity,1,Variable,MFPPC:  Multifactor productivity contribution from physical capital (incl infrastructure),Green,
MFPPCDEM,836,3,Economy,Economy: Productivity,1,Variable,"MFPPCDEM:  Multifactor productivity contribution from physical capital (incl infrastructure), Desired",Green,
mfprandd,837,3,Economy,Economy: Productivity,2,Parameter,mfprandd:  Elasticity of multifactor productivity to research and development,Green,
MFPRATE,838,3,Economy,Economy: Productivity,1,Variable,"MFPRATE:  Multifactor productivity rate, computed sectoral",Green,
MFPRATET,839,3,Economy,Economy: Productivity,1,Variable,"MFPRATET:  Multifactor productivity rate, computed total",Green,
MFPSC,840,3,Economy,Economy: Productivity,1,Variable,MFPSC:  Multifactor productivity contribution from social capital (incl goverance),Green,
MFPSCCONFL,841,3,Economy,Economy: Productivity,1,Variable,"MFPSCCONFL:  Multifactor productivity contribution from social capital, increment from conflict",Green,
mfpstunt,842,3,Economy,Economy: Productivity,2,Parameter,mfpstunt:  Elasticity of multifactor productivity to Stunting,Green,
MFPTOT,843,3,Economy,Economy: Productivity,1,Variable,MFPTOT:  Multifactor productivity contribution from all sources,Green,
MIGRANTS,845,2,Demography,Demography: Migration,1,Variable,"MIGRANTS:  Migrants (inward), net",Blue,
MIGRANTSFORCEDOUT,1401,2,Demography,Demography: Migration,1,Variable,MIGRANTSFORCEDOUT:  Migrants Forced outward,Blue,
MIGRANTSFORCEDRETURN,1402,2,Demography,Demography: Migration,1,Variable,MIGRANTSFORCEDRETURN:  Migrants Forced out Returning,Blue,
MIGRANTSIN,1378,2,Demography,Demography: Migration,1,Variable,MIGRANTSIN:  Migrants inward,Blue,
MIGRANTSOUT,1377,2,Demography,Demography: Migration,1,Variable,MIGRANTSOUT:  Migrants outward,Blue,
MIGRANTSVOLIN,1404,2,Demography,Demography: Migration,1,Variable,MIGRANTSVOLIN:  Migrants Voluntary inward,Blue,
MIGRANTSVOLOUT,1403,2,Demography,Demography: Migration,1,Variable,MIGRANTSVOLOUT:  Migrants Voluntary outward,Blue,
MIGRATE,846,2,Demography,Demography: Migration,1,Variable,"MIGRATE:  Migration rate(inward), net computed, percent of population",Blue,
migratebalancesw,1384,3,Demography,Demography: Migration,2,Parameter,migratebalancesw:  Dyadic migration balance switch,Blue,
MIGRATEIN,1380,2,Demography,Demography: Migration,1,Variable,"MIGRATEIN:  Migration rate inward, percent of population",Blue,
migrateinm,1382,2,Demography,Demography: Migration,2,Parameter,migrateinm:  Migration rate inward multiplier,Blue,
MIGRATEOUT,1379,2,Demography,Demography: Migration,1,Variable,"MIGRATEOUT:  Migration rate outward, percent of population",Blue,
migrateoutm,1381,2,Demography,Demography: Migration,2,Parameter,migrateoutm:  Migration rate outward multiplier,Blue,
migrater,847,2,Demography,Demography: Migration,2,Parameter,"migrater:  Migration rate (inward), net percent of population",Blue,
mortconv,850,2,Demography,Demography: Mortality,2,Parameter,"mortconv:  Mortality, convergence time to expected value",Blue,
mortm,851,2,Demography,Demography: Mortality,2,Parameter,mortm:  Mortality multiplier,Blue,
MORTMG,852,9,Health,Health: Mortality,1,Variable,MORTMG:  Mortality multiplier from government expenditures,Purple,
mprconv,853,9,Sociopolitical,Sociopolitical: Human Development,2,Parameter,"mprconv:  Materialism/postmaterialism, convergence time  to expected",drakgray,
MRPA,854,3,Economy,Economy: Trade,1,Variable,MRPA:  iMports (relative price-adjusted),Green,
MS,855,3,Economy,Economy: Trade,1,Variable,MS:  iMports by sector,Green,
nmilf,856,8,Interstate,Interstate: Nuclear ,2,Parameter,"nmilf:  Nuclear force military spending, portion of total spending",Azure,
NPOW,857,8,Interstate,Interstate: Power,1,Variable,NPOW:  Nuclear military power,Azure,
npowf,858,8,Interstate,Interstate: Power,2,Parameter,"npowf:  Nuclear power factor, warheads/billion $ expenditure",Azure,
nsdiv,859,3,Economy,Economy: Trade,2,Parameter,"nsdiv:  North-South dividing line, GDP per capita",Green,1
NSGAPA,860,3,Economy,Economy: Trade,1,Variable,"NSGAPA:  North-South gap, absolute difference between GDPs/capita",Green,
NSGAPR,861,3,Economy,Economy: Trade,1,Variable,"NSGAPR:  North-South gap, ratio of GDPs/capita - all rich over all poor",Green,
NSGAPRTB,862,3,Economy,Economy: Trade,1,Variable,"NSGAPRTB:  North-South gap, ratio of GDPs/capita - top 10 percent over bottom 10",Green,
NSNARAT,863,3,Economy,Economy: Trade,1,Variable,NSNARAT:  National survey to national account consumption mean ratio,Green,
nsnaratm,864,3,Economy,Economy: Trade,2,Parameter,nsnaratm:  National survey to national account consumption mean ratio multiplier,Green,
NSPQLI,865,9,Sociopolitical,Sociopolitical: Human Development,1,Variable,NSPQLI:  North-South PQLI ratio,drakgray,
NUMNWP,866,9,Sociopolitical,Sociopolitical: Network,1,Variable,NUMNWP:  Number of networked persons,drakgray,
NUMNWPGR,867,9,Sociopolitical,Sociopolitical: Network,1,Variable,"NUMNWPGR:  Number of networked persons, growth rate",drakgray,
numnwpgrm,869,9,Sociopolitical,Sociopolitical: Network,2,Parameter,"numnwpgrm:  Number of networked persons, growth rate multiplier",drakgray,
NWAR,871,8,Interstate,Interstate: Wars,1,Variable,NWAR:  Nuclear war (0=no;1=yes),Azure,
nwarf,872,8,Interstate,Interstate: Wars,2,Parameter,"nwarf:  Nuclear war, liklihood of conventional war escalation",Azure,
NWARPB,873,8,Interstate,Interstate: Wars,1,Variable,NWARPB:  Nuclear war probability,Azure,
nwarsv,874,8,Interstate,Interstate: Wars,2,Parameter,"nwarsv:  Nuclear war severity, portion of weapons used",Azure,
OILGPR,877,5,Energy,Energy: Production,1,Variable,OILGPR:  Oil and gas proportion of global energy,Orange,
PCONGREAT,878,8,Interstate,Interstate: Power,1,Variable,PCONGREAT:  Power concentration of great powers in global system (0-1 index),Azure,
PCONGREATEU,879,8,Interstate,Interstate: Power,1,Variable,PCONGREATEU:  Power concentration of great powers (EU=1) in global system (0-1 index),Azure,
PCONGREATEUF,880,8,Interstate,Interstate: Power,1,Variable,"PCONGREATEUF:  Power concentration of great powers (EU=1) in global system (0-1 index), flexibly-defined gr power",Azure,
PCONGREATF,881,8,Interstate,Interstate: Power,1,Variable,"PCONGREATF:  Power concentration of great powers in global system (0-1 index), , flexibly-defined great power",Azure,
PCONSYS,882,8,Interstate,Interstate: Power,1,Variable,PCONSYS:  Power concentration in global system (0-1 index),Azure,
PERSCON,883,2,Demography,Demography: Demography,1,Variable,PERSCON:  Personal contact index,Blue,
PFD,884,3,Economy,Economy: Production,1,Variable,PFD:  Production for final demand,Green,
POP,885,2,Demography,Demography: Population,1,Variable,POP:  Population,Blue,
POP0TO5,886,2,Demography,Demography: Population,1,Variable,"POP0TO5:  Population, aged 0 to 5",Blue,
POP15TO65,887,2,Demography,Demography: Population,1,Variable,"POP15TO65:  Population, aged 15 to 65",Blue,
POPFOREIGN,888,2,Demography,Demography: Population,1,Variable,"POPFOREIGN:  Population, foreign born",Blue,
POPFOREIGNIN,1425,2,Demography,Demography: Population,1,Variable,"POPFOREIGNIN:  Population, all foreign born living in country",Blue,
POPFOREIGNOUT,1426,2,Demography,Demography: Population,1,Variable,"POPFOREIGNOUT:  Population, country nationals born in a foreign country",Blue,
POPGT65,889,2,Demography,Demography: Population,1,Variable,"POPGT65:  Population, aged more than 65 years",Blue,
POPLE15,890,2,Demography,Demography: Population,1,Variable,"POPLE15:  Population, aged 15 years or less",Blue,
POPMEDAGE,891,2,Demography,Demography: Population,1,Variable,POPMEDAGE:  Median age of population,Blue,
POPPREWORK,892,2,Demography,Demography: Population,1,Variable,POPPREWORK:  Population below common entry age into the work force,Blue,
POPR,893,2,Demography,Demography: Population,1,Variable,POPR:  Population growth rate,Blue,
POPREFUGEE,1405,2,Demography,Demography: Population,1,Variable,POPREFUGEE:  Refugee Population,Blue,
POPRETIRED,894,2,Demography,Demography: Population,1,Variable,POPRETIRED:  Population past retirement age,Blue,
POPRURAL,895,2,Demography,Demography: Population,1,Variable,POPRURAL:  Population in rural areas,Blue,
POPURBAN,896,2,Demography,Demography: Population,1,Variable,POPURBAN:  Population in urban areas,Blue,
POPURBGR,897,2,Demography,Demography: Population,1,Variable,"POPURBGR:  Population in urban areas, growth rate",Blue,
POPWORKING,898,2,Demography,Demography: Population,1,Variable,POPWORKING:  Population within the working age range,Blue,
POTSUPRAT,899,2,Demography,Demography: Population,1,Variable,POTSUPRAT:  Potential support ratio (15-64/65+),Blue,
POVGAP,900,9,Economy,Economy: Poverty,1,Variable,POVGAP:  Poverty Gap based on $1.90/day income ($2011),Green,
POWER,901,8,Interstate,Interstate: Power,1,Variable,"POWER:  Power index, Hillebrand Herman (percent of global total)",Azure,
POWERGPI,,8,Interstate,Interstate: Power,1,Variable,"POWERGPI:  Power index, Global Power Index (percent of global total)",Azure,
POWERHHMI,,8,Interstate,Interstate: Power,1,Variable,"POWERHHMI:  Power index, Hillebrand Herman Moyer (percent of global total)",Azure,
PPPCONV,902,3,Economy,Economy: GDP,1,Variable,PPPCONV:  Purchasing power parity conversion factor,Green,
PQLI,903,9,Sociopolitical,Sociopolitical: Human Development,1,Variable,PQLI:  Physical quality of life index,drakgray,
PRI,904,3,Economy,Economy: Prices,1,Variable,"PRI:  Prices, index values",Green,
protecm,906,3,Economy,Economy: Trade,2,Parameter,"protecm:  Protectionism in trade, multipler on import prices",Green,
PROTEINPC,1206,1,Agriculture,Agriculture: Nutrition,1,Variable,PROTEINPC:  Protein per capita per day,Red,
QE,907,5,Energy,Energy: Production,1,Variable,QE:  Q (capital costs-to-output ratio),Orange,
qem,908,5,Energy,Energy: Production,2,Parameter,"qem:  Q (capital costs-to-output ratio) in energy, multiplier",Orange,
QEUNCON,909,5,Energy,Energy: Production,1,Variable,"QEUNCON:  Q (capital costs-to-output ratio), unconventional",Orange,
qeunconm,910,5,Energy,Energy: Production,2,Parameter,"qeunconm:  Q (capital costs-to-output ratio) in unconventional energy, multiplier",Orange,
RANDDEXP,911,3,Economy,Economy: Expenditure,1,Variable,RANDDEXP:  Research and development spending portion of GDP,Green,
randdexpm,1202,3,Economy,Economy: Expenditure,2,Parameter,randdexpm:  R&D (total) expenditure multiplier,Green,
reac,915,8,Interstate,Interstate: Threat,2,Parameter,"reac:  Reactivity of countries to threat from each other, military spending",Azure,
repayrm,917,3,Economy,Economy: Government Finance,2,Parameter,repayrm:  Repayment rate multiplier on international debt (smaller repays faster),Green,
RESER,918,5,Energy,Energy: Reserves,1,Variable,RESER:  Reserves of fossil fuels (known and exploitable),Orange,
resor,919,5,Energy,Energy: Reserves,2,Parameter,"resor:  Resources of fossil fuels, ultimate,",Orange,
resorm,920,5,Energy,Energy: Reserves,2,Parameter,"resorm:  Resources of energy (fossil fuels), multiplier",Orange,
resoruncon,921,5,Energy,Energy: Reserves,2,Parameter,"resoruncon:  Resources of unconventional fossil fuels, ultimate,",Orange,
resorunconm,922,5,Energy,Energy: Reserves,2,Parameter,"resorunconm:  Resources of unconventional energy (fossil fuels), multiplier",Orange,
retireconsumrat,923,2,Demography,Demography: Population,2,Parameter,retireconsumrat:  Ratio of consumption between retirees and all ages,Blue,
RETRAT,924,1,Agriculture,Agriculture: Investment,1,Variable,RETRAT:  Return ratio on land/yield investments,Red,
salpha,926,3,Economy,Economy: Productivity,2,Parameter,salpha:  Sectorally-specific alpha in value added (capital's share),Green,
SAMADMISSION,1275,2,Health,Health: Stunting,1,Variable,SAMADMISSION:  Percent of SAMs that are admitted for treatment,Purple,
samadmissionadd,1292,2,Health,Health: Stunting,2,Parameter,samadmissionadd:  SAMs (%) admitted for treatment additive factor,Purple,
samadmissioncost,1280,2,Health,Health: Stunting,2,Parameter,samadmissioncost:  Cost per SAM Admission,Purple,
samadmissionm,1276,2,Health,Health: Stunting,2,Parameter,samadmissionm:  SAMs (%) admitted for treatment multiplier,Purple,
samadmissionsw,1299,2,Health,Health: Stunting,2,Parameter,"samadmissionsw:  SAMs (%) admitted for treatment switch (0 is regular forecast, 1 keeps 0s constant, 2 keeps all constant)",Purple,
SAMADMISSIONTOTCOST,1290,2,Health,Health: Stunting,1,Variable,SAMADMISSIONTOTCOST:  Cost of Total Admissions,Purple,
SAMAVERTED,1277,2,Health,Health: Stunting,1,Variable,SAMAVERTED:  Percent of SAMs that are successfully treated,Purple,
samavertedconvyr,1301,2,Health,Health: Stunting,2,Parameter,samavertedconvyr:  SAMs Averted Convergence Years,Purple,
samavertedm,1278,2,Health,Health: Stunting,2,Parameter,samavertedm:  SAMs (%) successfully treated multiplier,Purple,
samtomalnchpsw,1307,2,Health,Health: Stunting,2,Parameter,"samtomalnchpsw:  SAM to Malnutrition switch (when on = 1, averted stay malnourished instead of fully healthy)",Purple,
MATMORTRATIO,1441,11,Health,Health: Mortality,1,Variable,MATMORTRATIO:  Maternal Mortality Ratio,Purple,
HOMICIDEINDEX,1442,11,Sociopolitical,Sociopolitical: Violence,1,Variable,HOMICIDEINDEX:  Societal violence total (Indexed value),drakgray,
svindexm,1443,11,Sociopolitical,Sociopolitical: Violence,2,Parameter,svindexm:  Societal violence index (Self harm multiplier),drakgray,
svmulm,1445,11,Sociopolitical,Sociopolitical: Violence,2,Parameter,svmulm:  Societal violence multiplier,drakgray,
SVDTHSSELFHARM,1446,11,Sociopolitical,Sociopolitical: Violence,1,Variable,SVDTHSSELFHARM:  Deaths from self harm,drakgray,
SVDTHSCONFLICT,1447,11,Sociopolitical,Sociopolitical: Violence,1,Variable,SVDTHSCONFLICT:  Deaths from conflict and terrorism,drakgray,
SVDTHSWOMEN,1453,11,Sociopolitical,Sociopolitical: Violence,1,Variable,SVDTHSWOMEN:  Deaths of women from societal violence,drakgray,
SVDTHSCHIL,1454,11,Sociopolitical,Sociopolitical: Violence,1,Variable,SVDTHSCHIL:  Deaths of children from societal violence,drakgray,
drugusepolyindex,1455,11,Sociopolitical,Sociopolitical: Drug Demand,2,Parameter,drugusepolyindex:  Drug use index,drakgray,
drugglobalconv,1456,11,Sociopolitical,Sociopolitical: Drug Demand,2,Parameter,drugglobalconv:  Drug use global convergence rate,drakgray,
SAVINGS,947,3,Economy,Economy: Savings,1,Variable,SAVINGS:  Total national savings,Green,
SAVINGSRPA,949,3,Economy,Economy: Savings,1,Variable,SAVINGSRPA:  Total national savings (relative price adjusted),Green,
SDEATH,950,2,Demography,Demography: Mortality,1,Variable,SDEATH:  Starvation deaths,Blue,
sfconv,951,2,Sociopolitical,Sociopolitical: State failure,2,Parameter,"sfconv:  State failure, convergence time to expected value",drakgray,
SFECONDEV,1344,9,Sociopolitical,Sociopolitical: State failure,1,Variable,SFECONDEV:  State failure probability from Economic pressure,drakgray,
SFIMBAL,1346,9,Sociopolitical,Sociopolitical: State failure,1,Variable,SFIMBAL:  State failure probability from Structural Imbalances pressure,drakgray,
SFINSTABALL,952,9,Sociopolitical,Sociopolitical: State failure,1,Variable,"SFINSTABALL:  State failure through instability (abrupt regime transition), event occurrence",drakgray,
SFINSTABMAG,953,9,Sociopolitical,Sociopolitical: State failure,1,Variable,"SFINSTABMAG:  State failure through instability (abrupt regime transition), magnitude",drakgray,
sfintlwaradd,954,9,Sociopolitical,Sociopolitical: State failure,2,Parameter,"sfintlwaradd:  State failure/internal war, addition",drakgray,
SFINTLWARALL,955,9,Sociopolitical,Sociopolitical: State failure,1,Variable,"SFINTLWARALL:  State failure through internal war, event occurrence",drakgray,
SFINTLWARMAG,956,9,Sociopolitical,Sociopolitical: State failure,1,Variable,"SFINTLWARMAG:  State failure through internal war, magnitude",drakgray,
sfusehist,958,9,Sociopolitical,Sociopolitical: State failure,2,Parameter,"sfusehist:  State failure, switch to use history for base values (0=off; 1=on; 2=converge)",drakgray,
slr,959,1,Agriculture,Agriculture: Production,2,Parameter,"slr:  Slaughter rate, livestock",Red,
SVDTHSWOMENTOT,1463,11,Sociopolitical,Sociopolitical: Violence,1,Variable,SVDTHSWOMENTOT:  Total number of deaths from societal violence (Adult women),drakgray,
squeez,960,5,Energy,Energy: Shortages,2,Parameter,squeez:  Switch for energy shortage economic impact,Orange,
SSWELTAX,961,3,Economy,Economy: Savings,1,Variable,SSWELTAX:  Social security and welfare taxes,Green,
SSWELTAXR,962,3,Economy,Economy: Savings,1,Variable,SSWELTAXR:  Social security and welfare tax rate (percent of household and firm income),Green,
